0.6201146656	treatment
0.6200670487	data
0.6199424141	transfer
0.6191023795	strong
0.6191023795	trinucleotide
0.6189575742	fibroblasts
0.6185184730	deleted
0.6181556752	individuals
0.6180609039	cholesterol
0.6178361007	reported
0.6178061336	leukodystrophy
0.6178061336	regulation
0.6175952163	substitution
0.6175424439	activity
0.6175092103	examination
0.6172721395	transport
0.6172721395	humans
0.6172613232	complex
0.6171476005	late
0.6171361140	identified
0.6161900271	repeat
0.6159214500	pcr
0.6156343695	syndrome
0.6150354512	detected
0.6148593881	locus
0.6142716028	lod
0.6141147512	disorder
0.6140563403	similar
0.6137915681	spectrum
0.6135306632	map
0.6134047151	inherited
0.6132900766	restriction
0.6131896286	blood
0.6130364708	alterations
0.6126915723	tumor
0.6117926789	status
0.6116271622	hepatic
0.6111190338	dm
0.6107581677	understanding
0.6106412393	estimated
0.6104943351	suggest
0.6103036571	long
0.6097049978	alpha
0.6091348693	breast
0.6091288241	q13
0.6090159207	manifestations
0.6090159207	investigate
0.6089879102	differences
0.6088155625	carcinoma
0.6086312737	assay
0.6085267271	expressed
0.6081925911	encoded
0.6080696078	sequencing
0.6078652488	correlation
0.6072070518	combination
0.6072070518	counseling
0.6070156660	skin
0.6063737185	acyl
0.6063737185	zinc
0.6059283664	group
0.6058136582	tightly
0.6054698234	binding
0.6052637940	genotype
0.6049485803	structural
0.6048604404	norrie
0.6044435944	nuclear
0.6044267370	total
0.6042800359	becker
0.6041277041	location
0.6040063687	tissue
0.6040061535	direct
0.6039307911	confidence
0.6038034875	fever
0.6032662355	phosphatase
0.6029916622	correlated
0.6029493225	tumour
0.6028832362	confirmed
0.6025265300	animal
0.6025061131	significant
0.6022277041	skeletal
0.6021188375	hemolytic
0.6018423956	detect
0.6018238368	major
0.6017874412	end
0.6015757433	dystrophy
0.6014478045	stem
0.6013767811	causing
0.6010866533	serum
0.6009697340	incidence
0.6006737850	iron
0.6006624725	levels
0.6005399881	compatible
0.6001088118	expanded
0.5997013098	association
0.5994723611	oxidation
0.5994190470	vision
0.5993325051	diabetes
0.5993325051	finger
0.5991657999	acid
0.5990726597	control
0.5988840309	vwf
0.5986692639	stop
0.5986658385	reading
0.5983768141	splice
0.5978887104	xanthomatosis
0.5975197213	case
0.5974190214	screen
0.5968063737	anemia
0.5965827506	boy
0.5965422834	frequency
0.5957592557	site
0.5955886208	characterized
0.5952324866	disorders
0.5946487706	untranslated
0.5946487706	existence
0.5946487706	transgenic
0.5946086686	early
0.5934908264	factor
0.5930328874	onset
0.5927424838	analyses
0.5926191434	identical
0.5925857185	cholesteryl
0.5924033985	subunit
0.5924033985	localized
0.5923081950	polymorphism
0.5915497764	domain
0.5913757158	polymorphisms
0.5913494490	members
0.5911502301	comparison
0.5911502301	characteristic
0.5907951705	dystrophin
0.5906829110	findings
0.5900999715	terminal
0.5900606204	occurred
0.5896974717	isolation
0.5892490486	beta
0.5890229433	recessive
0.5889478245	males
0.5885453566	implications
0.5879745220	interval
0.5877453436	candidate
0.5876708562	identify
0.5865006502	rate
0.5864094392	size
0.5864058768	obtained
0.5852787151	assignment
0.5848999095	structure
0.5846016953	15q11
0.5843110678	maps
0.5839130446	defects
0.5834130446	related
0.5832482697	length
0.5831407862	cancers
0.5826025750	color
0.5824124446	loss
0.5816001692	maximum
0.5814479029	linked
0.5801504763	test
0.5797161548	pair
0.5792984350	ovarian
0.5791724351	encoding
0.5790729487	bp
0.5787822458	missense
0.5781678634	amino
0.5778001771	dehydrogenase
0.5776447092	radiation
0.5772097070	response
0.5769483871	colorectal
0.5764530334	premature
0.5764530334	accumulation
0.5761288165	amplification
0.5760523942	low
0.5750413303	possibility
0.5749510205	level
0.5745695863	alps
0.5745073367	frameshift
0.5744814432	autosomal
0.5743654683	increase
0.5741533974	led
0.5739999769	messenger
0.5739999769	density
0.5736326591	rflp
0.5729515360	position
0.5729166162	homologue
0.5728588074	brain
0.5726809183	xq28
0.5726809183	finnish
0.5722769923	half
0.5717900357	dysplasia
0.5715343154	lack
0.5715003288	ews
0.5711780819	caused
0.5709949521	highly
0.5708261472	conclusions
0.5706400501	conserved
0.5696915303	b27
0.5694701467	contribute
0.5694360418	occur
0.5692271179	proximal
0.5687567397	form
0.5685568802	alu
0.5681654173	lines
0.5681604484	risk
0.5680286980	european
0.5677151277	ocrl
0.5676147306	chinese
0.5672589556	dxs7
0.5672576672	sglt1
0.5668517755	localization
0.5662727481	located
0.5662372574	point
0.5661169211	damage
0.5658041794	brca2
0.5653124299	basis
0.5651113877	caucasians
0.5646745329	tcd
0.5646019290	chain
0.5638210767	mutated
0.5635063817	six5
0.5632482751	xlrs1
0.5632482751	h63d
0.5632327419	predicted
0.5630370167	base
0.5628761544	forms
0.5626583886	sca3
0.5625557209	arg
0.5625421252	renal
0.5625056437	regions
0.5622778598	met
0.5616772343	c6
0.5616713852	erg
0.5616221963	prenatal
0.5615000104	formation
0.5612556020	mld
0.5612550768	galt
0.5607068782	fragment
0.5606973432	order
0.5604811797	thr
0.5604811797	tp53
0.5604748785	rare
0.5597398124	compared
0.5597346433	autoimmune
0.5596446006	shown
0.5592957844	model
0.5591297064	sls
0.5590947134	disequilibrium
0.5590679187	p16ink4a
0.5590467846	fmr1
0.5589040167	conformation
0.5588533877	d2
0.5588533877	msh2
0.5585936482	features
0.5585245494	apoc2
0.5584492742	product
0.5584135037	phenylalanine
0.5584066554	involved
0.5582299403	coding
0.5580432084	effect
0.5579341282	effects
0.5578126774	development
0.5576091263	pls
0.5575338740	mb
0.5573962451	peripheral
0.5568760612	kinase
0.5566555754	ph
0.5564391603	contrast
0.5557977987	fragile
0.5557596800	expansion
0.5555836460	proportion
0.5554115141	based
0.5552530277	int14
0.5550437062	spondylitis
0.5546852084	closely
0.5545809350	distal
0.5543700098	ctx
0.5543496395	magel2
0.5543218137	atp7b
0.5539656721	quantitative
0.5539312801	vlcad
0.5537816986	heterogeneity
0.5537766179	iii
0.5535843198	adult
0.5535105135	avp
0.5530688614	gaa
0.5527044825	history
0.5527027535	sit
0.5527027535	finally
0.5526326039	fish
0.5525644237	aberrant
0.5525367617	account
0.5524369246	chm
0.5524369246	dtdst
0.5523969481	types
0.5522603020	gd
0.5522050911	occurrence
0.5516637377	prevalence
0.5516629251	fas
0.5513157584	mapped
0.5512650078	susceptibility
0.5508408556	severity
0.5502173970	agu
0.5499445606	determination
0.5499344885	nature
0.5492095079	rflps
0.5490074051	an2
0.5490074051	s135l
0.5488839045	glu
0.5486728061	prostate
0.5486394203	result
0.5481438164	mjd
0.5477122424	aga
0.5477122424	edmd
0.5475954988	derived
0.5472343531	hybridization
0.5472103408	nbs1
0.5469378813	alkaptonuria
0.5466826200	membrane
0.5465432653	yeast
0.5464859416	pattern
0.5463814031	dgs
0.5461312977	anticipation
0.5461312977	submicroscopic
0.5461312977	meiotic
0.5461312977	constitutional
0.5461312977	fourth
0.5461312977	subsequently
0.5460805706	cytogenetic
0.5460250030	ec
0.5459389539	detection
0.5457768293	aspa
0.5457571831	aku
0.5454706070	central
0.5452271498	bmd
0.5452039719	blot
0.5451912682	xp21
0.5450071001	gly
0.5447364792	copper
0.5447320853	arsa
0.5444542019	polyposis
0.5439755089	tests
0.5438890507	dependent
0.5438823949	carcinomas
0.5434933732	erythrocyte
0.5432637793	dmpk
0.5429385044	change
0.5427375008	wt1
0.5424505907	rds
0.5421447618	inactivation
0.5420803315	component
0.5418052877	patterns
0.5416384022	theta
0.5415042866	tf
0.5409894325	pendrin
0.5409431109	intronic
0.5407126971	gldc
0.5396826115	proteins
0.5396670089	amn
0.5396440091	glycerol
0.5396219934	difference
0.5395058011	fmf
0.5391967646	mental
0.5391967646	huntington
0.5388198895	multipoint
0.5383864048	wasp
0.5381113241	yac
0.5379430074	appears
0.5378499773	majority
0.5377912053	background
0.5373314982	cdh1
0.5370837378	apoa
0.5370782162	retardation
0.5363227188	close
0.5363073792	small
0.5360328300	fmrp
0.5351973702	proliferation
0.5351973702	deficiencies
0.5351973702	benign
0.5351973702	lymphocyte
0.5344584499	nbs
0.5343474153	huntingtin
0.5343474153	marked
0.5343474153	purified
0.5343474153	extensive
0.5340405722	leu
0.5339420528	apoe
0.5335926662	homozygosity
0.5335072877	combined
0.5335013633	resulted
0.5334700621	mitochondrial
0.5334476952	percent
0.5333025462	galactosemia
0.5332845091	hypoxanthine
0.5331682024	n370s
0.5330443743	cosmid
0.5330443743	collagen
0.5330443743	asymptomatic
0.5330443743	homozygotes
0.5330443743	cdnas
0.5330443743	called
0.5330443743	uptake
0.5330443743	excess
0.5330443743	meningococcal
0.5330443743	intermediate
0.5330443743	trait
0.5329925157	choroideremia
0.5328266342	infection
0.5328114531	aj
0.5328114531	mri
0.5327946681	meningitis
0.5325838685	information
0.5325033167	acceptor
0.5323210451	frataxin
0.5322922674	obligate
0.5322922674	classic
0.5322439052	class
0.5319383895	absent
0.5319383895	detailed
0.5318723386	electrophoretic
0.5318723386	months
0.5318723386	transferrin
0.5318723386	typing
0.5317359284	malaria
0.5317359284	glycoprotein
0.5317359284	identity
0.5317359284	chemotactic
0.5316611218	expansions
0.5316611218	sister
0.5315025690	del
0.5315025690	duplications
0.5314527508	sibs
0.5308061608	classical
0.5306235574	photoreceptor
0.5306235574	mobility
0.5306235574	deafness
0.5306235574	syndromic
0.5302269371	dmt1
0.5300366286	pmd
0.5298028399	surrounding
0.5298028399	tool
0.5298028399	glycine
0.5298028399	reduction
0.5298028399	observations
0.5298028399	production
0.5298028399	isoforms
0.5298028399	p95
0.5298028399	overlapping
0.5298028399	offspring
0.5298028399	22q11
0.5298028399	mosaicism
0.5298028399	alteration
0.5298028399	included
0.5298028399	arise
0.5298028399	partially
0.5298028399	intracellular
0.5298028399	clear
0.5297476896	erythrocytes
0.5297476896	phosphoribosyltransferase
0.5297476896	twins
0.5297476896	intergenerational
0.5297476896	bilateral
0.5297476896	lies
0.5297476896	neoplasms
0.5297476896	glutamine
0.5297476896	procedure
0.5297476896	separate
0.5297476896	remained
0.5297476896	completely
0.5297476896	sensitive
0.5297476896	intragenic
0.5297476896	member
0.5297476896	transcribed
0.5297476896	amounts
0.5297476896	times
0.5297476896	play
0.5297476896	hybrid
0.5297476896	fraction
0.5297476896	newly
0.5297476896	nucleotides
0.5297476896	exhibit
0.5297476896	fact
0.5297476896	fetus
0.5297476896	directly
0.5297476896	correlations
0.5297476896	manner
0.5297476896	extended
0.5297476896	compound
0.5297476896	ancestry
0.5297476896	cleavage
0.5297476896	geographic
0.5297476896	confirm
0.5297476896	artificial
0.5297476896	variability
0.5297476896	men
0.5293586426	apolipoprotein
0.5288422467	mefv
0.5286775909	brothers
0.5286775909	undetectable
0.5286775909	hypoplasia
0.5286137556	tsd
0.5285881435	hgo
0.5285774046	hmre11
0.5282874277	muscular
0.5281983350	lipoproteins
0.5281983350	constructed
0.5281983350	dietary
0.5280590459	marker
0.5279530798	parent
0.5276138476	l
0.5275884493	origins
0.5275884493	foci
0.5275884493	treated
0.5275884493	severely
0.5275884493	rich
0.5275884493	transversion
0.5275884493	initiation
0.5275884493	copy
0.5275629914	snrpn
0.5273924827	truncating
0.5272929271	anterior
0.5272929271	resolution
0.5272929271	interstitial
0.5271510748	persons
0.5271510748	unaffected
0.5271510748	facilitate
0.5271510748	propose
0.5271510748	frequencies
0.5271510748	generation
0.5271510748	represents
0.5271510748	functions
0.5271510748	required
0.5271510748	ability
0.5271510748	produced
0.5271510748	serine
0.5271510748	greater
0.5271510748	leukocytes
0.5271510748	limited
0.5270055058	hh
0.5267587244	cellular
0.5262353933	pedigree
0.5262353933	essential
0.5261421860	nonsense
0.5260130157	residual
0.5260130157	apparently
0.5259531769	supports
0.5259531769	represent
0.5259531769	technique
0.5259531769	selected
0.5259531769	observation
0.5259531769	translation
0.5259531769	carry
0.5259531769	subject
0.5259531769	include
0.5259531769	transcriptional
0.5255296167	pku
0.5255037040	tumorigenesis
0.5255037040	dysfunction
0.5255037040	implicated
0.5255037040	affect
0.5255037040	appeared
0.5255037040	unstable
0.5255037040	define
0.5255037040	codons
0.5255037040	properties
0.5255037040	extent
0.5255037040	spanning
0.5255037040	stability
0.5255037040	assigned
0.5255037040	remains
0.5255037040	recognized
0.5255037040	apoptosis
0.5255037040	unusual
0.5255037040	ancestral
0.5254926069	mdx
0.5254926069	activities
0.5254926069	kda
0.5253214612	ala
0.5248935630	myotonia
0.5248935630	chimeric
0.5247055362	cug
0.5244799659	ocular
0.5244323869	relationship
0.5241724992	promoter
0.5241724992	father
0.5241724992	process
0.5241724992	brother
0.5241724992	anti
0.5241724992	colon
0.5236170032	ataxia
0.5234572604	mutants
0.5234465922	nm23
0.5234465922	retained
0.5234251262	infantile
0.5234251262	sperm
0.5234251262	markedly
0.5234251262	mechanisms
0.5233461436	anomaly
0.5233461436	paternally
0.5231916044	rapid
0.5227668840	ricof
0.5224293674	healthy
0.5222609113	determine
0.5222255347	transition
0.5220556205	line
0.5217450973	hms
0.5216003866	sscp
0.5215430339	smaller
0.5215195507	role
0.5214310878	imprinted
0.5214310878	cerebral
0.5214310878	involvement
0.5214310878	analysed
0.5211678720	pdgfb
0.5211418094	platelets
0.5205353095	functional
0.5204505624	genetically
0.5203331675	rearrangement
0.5202835588	fatty
0.5200681280	mutational
0.5197846245	band
0.5197846245	cataracts
0.5197846245	informative
0.5197846245	showing
0.5197846245	enzymatic
0.5197846245	includes
0.5197846245	developmental
0.5197846245	residue
0.5197846245	explain
0.5197846245	approach
0.5197846245	concentrations
0.5197846245	proposed
0.5197846245	truncation
0.5197846245	contained
0.5197846245	assays
0.5197176717	segregation
0.5191459137	responsible
0.5191311880	vws
0.5190627878	frda
0.5190581344	milder
0.5190581344	considered
0.5190581344	apparent
0.5186508335	number
0.5185843864	phosphate
0.5184693747	strand
0.5183542104	transmission
0.5183542104	sex
0.5182670759	c5
0.5182292982	c7
0.5172004552	reaction
0.5171904272	resulting
0.5171796086	frame
0.5169981357	transporter
0.5169663965	val
0.5168957173	recent
0.5166381369	pws
0.5165224833	iq
0.5164747099	hydroxylase
0.5163669719	germ
0.5161456054	consistent
0.5155730687	wild
0.5154899763	absence
0.5154469691	stage
0.5153775713	galactose
0.5150781303	q21
0.5150760344	polyps
0.5150760344	polyglutamine
0.5150760344	muscles
0.5150760344	attenuated
0.5150760344	developing
0.5150760344	surface
0.5150760344	qter
0.5150760344	arose
0.5148774125	donor
0.5142041149	characterization
0.5139674453	develop
0.5139674453	substitutions
0.5139534850	leading
0.5137629695	sample
0.5137629695	lysosomal
0.5137629695	expressing
0.5137629695	strongly
0.5137629695	breakpoint
0.5137629695	degree
0.5129423739	acids
0.5128607287	oncogene
0.5127465727	activation
0.5124160019	null
0.5122659499	thrombocytopenia
0.5120285554	oligonucleotide
0.5120285554	laboratory
0.5120285554	understood
0.5120285554	view
0.5120285554	clone
0.5120285554	share
0.5120285554	free
0.5120285554	manifestation
0.5120285554	4p16
0.5120285554	widely
0.5120285554	girl
0.5120285554	sensitivity
0.5120285554	spliced
0.5120285554	living
0.5120285554	cataract
0.5120285554	anomalies
0.5120285554	published
0.5120285554	increases
0.5120285554	thought
0.5120285554	models
0.5120285554	provided
0.5120285554	introns
0.5120285554	importance
0.5120285554	produces
0.5120285554	young
0.5120285554	reveals
0.5120285554	downstream
0.5120285554	conditions
0.5120285554	lymphoproliferative
0.5120285554	evident
0.5120285554	predispose
0.5120285554	presenting
0.5120285554	characterised
0.5120285554	components
0.5120285554	microsatellite
0.5117413366	coli
0.5116038004	ref
0.5113948002	pedigrees
0.5113865626	typical
0.5110011629	termination
0.5107783713	hfe
0.5107391600	descent
0.5104286969	cp
0.5102152260	score
0.5101207699	fragments
0.5097759088	kindred
0.5086923276	11p13
0.5086923276	tumours
0.5086923276	pathway
0.5083669428	apob
0.5080820693	characteristics
0.5080631276	selective
0.5080631276	domains
0.5074670734	groups
0.5074670734	produce
0.5074670734	designated
0.5074670734	independent
0.5072905412	adenomatous
0.5061461982	range
0.5061461982	proband
0.5061461982	abnormality
0.5061461982	siblings
0.5061461982	investigated
0.5061452693	samples
0.5057983407	variable
0.5055836038	prevalent
0.5055836038	sufficient
0.5055836038	segregating
0.5055836038	skipping
0.5055836038	heterogeneous
0.5055836038	established
0.5055836038	infections
0.5055836038	functionally
0.5055836038	conclude
0.5055836038	adrenomyeloneuropathy
0.5055836038	finding
0.5042293433	peroxisomal
0.5027873683	emerin
0.5008638643	diagnosed
0.5008638643	expected
0.5008638643	generated
0.5008638643	underlying
0.5008638643	detectable
0.5002475418	hereditary
0.4967938619	allelic
0.4961136155	critical
0.4961136155	events
0.4961136155	lower
0.4961136155	transcripts
0.4961136155	tested
0.4961136155	shows
0.4953094342	cultured
0.4953094342	progressive
0.4952353649	generations
0.4952224321	partial
0.4935774128	rat
0.4935774128	segment
0.4935774128	affecting
0.4935774128	penetrance
0.4935774128	altered
0.4925938869	women
0.4920270481	exons
0.4903308738	previous
0.4879864418	chromosomal
0.4876900520	defective
0.4874961377	truncated
0.4873173520	phenylketonuria
0.4871976783	deletions
0.4860842670	additional
0.4853224914	aniridia
0.4845790146	occurs
0.4837935112	studies
0.4836221267	arginine
0.4836221267	inheritance
0.4836221267	remaining
0.4836221267	event
0.4835625405	presented
0.4835625405	breakpoints
0.4835625405	indicating
0.4835625405	factors
0.4835625405	unique
0.4835625405	symptoms
0.4835625405	screened
0.4835625405	frequently
0.4835625405	carried
0.4832879291	recently
0.4830855926	sequences
0.4827221482	abnormal
0.4822663994	methods
0.4821566221	lesions
0.4820313915	normal
0.4807755115	approximately
0.4803656688	mild
0.4803049899	z
0.4791937495	haplotype
0.4791077439	elevated
0.4786549305	complete
0.4782027047	sporadic
0.4778825739	screening
0.4776423203	females
0.4769074014	method
0.4769074014	mother
0.4766744105	defined
0.4763801552	biochemical
0.4751510876	plasma
0.4748426726	products
0.4746475011	variant
0.4743416595	chromosomes
0.4740880999	male
0.4726456669	maternal
0.4703077418	t
0.4691938936	lymphocytes
0.4691155840	mrna
0.4688655415	heterozygotes
0.4686243199	cdna
0.4685951358	childhood
0.4679197906	involving
0.4678423400	repeats
0.4674562766	x
0.4670829239	retinoblastoma
0.4670829239	relatives
0.4669345229	c
0.4665726073	showed
0.4652065817	years
0.4633813291	murine
0.4632574096	decreased
0.4630011738	including
0.4629637982	kb
0.4629562239	recurrent
0.4620181826	higher
0.4615741269	multiple
0.4615741269	clinically
0.4576017787	rearrangements
0.4569597906	positive
0.4569597906	frequent
0.4557684453	probes
0.4557684453	hypothesis
0.4557684453	mediated
0.4539717035	hemochromatosis
0.4536821465	more
0.4529103102	studied
0.4522351531	analyzed
0.4518998929	tumors
0.4514976118	demonstrated
0.4514371764	s
0.4511462780	suggesting
0.4510763289	g
0.4510408784	translocation
0.4508129447	encodes
0.4505821956	female
0.4505290128	suggests
0.4498623461	loci
0.4490408784	parents
0.4480202844	p
0.4475941910	putative
0.4463048728	examined
0.4448799053	clones
0.4445941910	reduced
0.4434519587	only
0.4434038186	individual
0.4434038186	unknown
0.4434038186	phenotypes
0.4430265103	cm
0.4428612216	amplified
0.4427964704	on
0.4427876906	instability
0.4427719148	induced
0.4421817318	non
0.4414748020	most
0.4372728662	probe
0.4372719148	children
0.4372471561	appear
0.4370404666	first
0.4364510408	example
0.4360755142	support
0.4358591500	novel
0.4354505142	important
0.4354505142	controls
0.4349391060	b
0.4343183431	negative
0.4343076571	performed
0.4332526763	together
0.4331785239	de
0.4327977406	to
0.4322692515	kindreds
0.4320422127	different
0.4317869709	for
0.4315141291	sites
0.4314652145	distinct
0.4314652145	suggested
0.4310383241	here
0.4309597601	from
0.4306898832	whether
0.4304563333	these
0.4303712720	probands
0.4303712720	haplotypes
0.4303494146	new
0.4301224719	populations
0.4300396666	this
0.4292391298	n
0.4292296147	cloned
0.4292296147	demonstrate
0.4290141291	significantly
0.4290141291	tissues
0.4269312864	followed
0.4266602847	by
0.4254470986	polymorphic
0.4253948609	than
0.4250363112	but
0.4239697763	+
0.4237328129	developed
0.4237328129	flanking
0.4236405982	insertion
0.4229895208	at
0.4224724625	determined
0.4219263125	paternal
0.4214263125	carrying
0.4188558878	found
0.4167807840	in
0.4166143242	7
0.4156196169	identification
0.4150755274	such
0.4143758814	described
0.4134629121	one
0.4129935662	6
0.4127397040	associated
0.4122083179	3
0.4118009481	of
0.4116485163	between
0.4105970542	with
0.4088200952	an
0.4087610566	14
0.4086349180	9
0.4083676689	as
0.4078948394	or
0.4077142459	a
0.4070669038	5
0.4069175097	not
0.4068422586	do
0.4055875026	likely
0.4048619674	0
0.4034434506	=
0.4032181391	8
0.4032160888	15
0.4022054385	seen
0.4021301815	11
0.4001307247	known
0.3978185787	4
0.3977458367	indicate
0.3966972475	the
0.3948643299	no
0.3944461814	cause
0.3934311317	use
0.3927252330	1
0.3911451068	used
0.3905925461	three
0.3874349706	well
0.3874060625	all
0.3871722976	old
0.3862780904	year
0.3851697792	same
0.3818625304	less
0.3817496389	20
0.3788698244	does
0.3766786540	very
0.3762597144	did
0.3749978459	system
0.3743526399	part
0.3730418812	due
0.3585377178	two
0.3570409155	r
0.3568199250	j
0.3541701755	nd
0.3518710317	m
0.3405396935	y
0.3367558544	moreover
0.3310279897	furthermore
0.3305362060	10
0.3260116023	and
0.3248361087	co
0.3229155529	none
0.3224936129	d
0.3210858829	twenty
0.3201735389	94
0.3162520404	given
0.3149499511	ten
0.3140728016	62
0.3129793567	i
0.3124141030	799
0.3097734907	twelve
0.3090090144	he
0.3087821095	55
0.3087734907	neither
0.3082537891	if
0.3077004319	23
0.3067017641	26
0.3066481019	66
0.3062461160	upon
0.3062461160	little
0.3053649995	mean
0.3039436028	us
0.3039258330	68
0.3034767346	despite
0.3028403709	overall
0.3016425574	along
0.3014468814	far
0.3013743033	near
0.3009615436	04
0.3006022991	46
0.2969420201	44
0.2969143975	31
0.2969143975	48
0.2969143975	available
0.2968902235	95
0.2968060861	300
0.2968060861	others
0.2968060861	indicates
0.2968060861	150
0.2968060861	give
0.2964280452	whole
0.2964280452	then
0.2963875561	90
0.2963384428	12
0.2961741448	even
0.2956061508	before
0.2952649192	001
0.2946464623	100
0.2946464623	yet
